UCN_NO,CHASSIS,SERVICE_TYPE,VEH_DIS_DT,WERKS,MATNR,KUNNR,PRODUCT_TYPE,KMS_FROM,KMS_TO,DAYS_LIMIT_FROM,DAYS_LIMIT_TO,CREATED_ON,CREATED_AT,STATUS,REMARKS
WA87103,MD2A11CZ9DCC02824,3,18.06.2013,CH01,00DH155J,10411,3700DHFS,1,15000,1,260,23.05.2014,7:13:14,,Data is not updated into GladMinds Server. Please contact GladMinds team
WA87905,MD2A11CZ9DCC86627,3,03.06.2013,CH01,00DH155G,11562,3700DHFS,1,15000,1,260,23.05.2014,7:17:28,,Data is not updated into GladMinds Server. Please contact GladMinds team
WA88075,MD2A11CZ9DCC88555,1,03.06.2013,CH01,00DH155F,11703,3700DHFS,1,2000,1,60,23.05.2014,7:13:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WA92873,MD2A12DZ5DCC02761,2,19.06.2013,CH01,00DJ075J,11491,3700DJFS,1,8000,1,260,23.05.2014,7:13:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WA98861,MD2A18AZ6DWC07926,1,27.06.2013,WA01,00DZ103W,11485,3700DZFS,1,2000,1,60,23.05.2014,7:14:55,,Data is not updated into GladMinds Server. Please contact GladMinds team
WA99931,MD2A18AZ7DRC76946,3,04.06.2013,PT11,00DZ103W,10650,3700DZFS,1,15000,1,260,23.05.2014,7:14:57,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB02515,MD2A18AZ7DWC01486,2,10.06.2013,WA01,00DZ103W,11446,3700DZFS,1,8000,1,260,23.05.2014,7:15:00,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB03367,MD2A18AZ8DRC00104,3,25.06.2013,PT11,00DZ103W,10295,3700DZFS,1,15000,1,260,23.05.2014,7:15:06,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB08728,MD2A18AZ9DRC79718,3,05.06.2013,PT11,00DZ103W,10111,3700DZFS,1,15000,1,260,23.05.2014,7:15:30,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB13340,MD2A18AZXDRC82563,1,07.06.2013,PT11,00DZ103W,11578,3700DZFS,1,2000,1,60,23.05.2014,7:15:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB14257,MD2A18AZXDRC90999,2,14.06.2013,PT11,00DZ104G,11452,3700DZFS,1,8000,1,260,23.05.2014,7:15:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB14368,MD2A18AZXDRC92137,2,15.06.2013,PT11,00DZ103W,10126,3700DZFS,1,8000,1,260,23.05.2014,7:15:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB15078,MD2A18AZXDRC98360,1,29.06.2013,PT11,00DZ103W,10829,3700DZFS,1,2000,1,60,23.05.2014,7:16:03,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB15103,MD2A18AZXDRC98696,3,24.06.2013,PT11,00DZ103W,10331,3700DZFS,1,15000,1,260,23.05.2014,7:16:03,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB15620,MD2A18AZXDWC04866,1,15.06.2013,WA01,00DZ103W,10584,3700DZFS,1,2000,1,60,23.05.2014,7:18:22,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB15661,MD2A14AZ3DWC29231,3,29.06.2013,WA01,00PA093C,10492,3700PAFS,1,15000,1,260,23.05.2014,7:13:51,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB15737,MD2A14AZ3DWC30086,3,29.06.2013,WA01,00PA093B,11596,3700PAFS,1,15000,1,260,23.05.2014,7:17:38,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB16832,MD2A22EZ4DCC40655,3,09.06.2013,CH01,00PD014M,11562,3700PDFS,1,15000,1,260,23.05.2014,7:18:26,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB17083,MD2A22EZ5DCC41264,3,23.06.2013,CH01,00PD014M,10349,3700PDFS,1,15000,1,260,23.05.2014,7:16:28,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB17418,MD2A22EZ7DCC40505,2,09.06.2013,CH01,00PD014K,11645,3700PDFS,1,8000,1,260,23.05.2014,7:16:32,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB17526,MD2A22EZ8DCB38694,3,12.06.2013,CH01,00PD014K,11587,3700PDFS,1,15000,1,260,23.05.2014,7:16:34,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB17833,MD2A22EZ9DCC40828,3,11.06.2013,CH01,00PD012V,10068,3700PDFS,1,15000,1,260,23.05.2014,7:16:39,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB18296,MD2A36FZ2DCC95334,3,17.06.2013,CH01,00JL025P,10335,3700JLFS,1,15000,1,260,23.05.2014,7:16:45,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB18791,MD2A14AZ4DPC81994,2,22.06.2013,PT01,00PA095D,11445,3700PAFS,1,8000,1,260,23.05.2014,7:13:56,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB18958,MD2A14AZ4DPC83387,1,25.06.2013,PT01,00PA093C,10117,3700PAFS,1,2000,1,60,23.05.2014,7:13:58,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB22500,MD2A37CZ5DPB55118,1,20.06.2013,PT01,00JZ083B,10393,3702JZFS,1,2000,1,60,23.05.2014,7:16:55,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB49914,MD2A57AZ3EWB11641,2,17.05.2014,WA01,00PA135R,12029,3703PAFS,1,8000,1,260,23.05.2014,7:18:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB49968,MD2A57AZ7EWB12663,2,17.05.2014,WA01,00PA133F,12029,3703PAFS,1,8000,1,260,23.05.2014,7:18:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB53409,MD2A18AZ2EWB02236,3,22.05.2014,WA01,00DZ103W,11616,3700DZFS,1,15000,1,260,23.05.2014,7:20:16,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB70740,MD2A18AZ0DRC79641,3,06.06.2013,PT11,00DZ103W,10140,3700DZFS,1,15000,1,260,23.05.2014,7:17:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB78008,MD2A11CZ4DCC99253,3,15.06.2013,CH01,00DH155J,10306,3700DHFS,1,15000,1,260,23.05.2014,7:12:39,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB79671,MD2A18AZ2DRC83853,1,19.06.2013,PT11,00DZ104G,10761,3700DZFS,1,2000,1,60,23.05.2014,7:17:47,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB84787,MD2A18AZ3DRC92495,3,15.06.2013,PT11,00DZ104G,10680,3700DZFS,1,15000,1,260,23.05.2014,7:17:49,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB86780,MD2A11CZ8DCC99823,2,15.06.2013,CH01,00DH155J,10649,3700DHFS,1,8000,1,260,23.05.2014,7:17:24,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB87037,MD2A11CZ9DCC02130,3,25.06.2013,CH01,00DH155J,11621,3700DHFS,1,15000,1,260,23.05.2014,7:17:24,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB87633,MD2A11CZ9DCC08848,3,29.06.2013,CH01,00DH155G,11412,3700DHFS,1,15000,1,260,23.05.2014,7:13:22,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB87703,MD2A11CZ9DCC09675,3,30.06.2013,CH01,00DH155J,11263,3700DHFS,1,15000,1,260,23.05.2014,7:17:28,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB88143,MD2A11CZ9DCC89303,2,05.06.2013,CH01,00DH155F,10639,3700DHFS,1,8000,1,260,23.05.2014,7:17:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB93896,MD2A18AZ5DRC99576,3,25.06.2013,PT11,00DZ103W,11500,3700DZFS,1,15000,1,260,23.05.2014,7:17:53,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB95334,MD2A18AZ6DRC04054,3,29.06.2013,PT11,00DZ103W,10278,3700DZFS,1,15000,1,260,23.05.2014,7:14:39,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB98371,MD2A18AZ6DWC02001,3,15.06.2013,WA01,00DZ103W,11446,3700DZFS,1,15000,1,260,23.05.2014,7:14:47,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB98782,MD2A18AZ6DWC07098,2,23.06.2013,WA01,00DZ103W,10997,3700DZFS,1,8000,1,260,23.05.2014,7:14:53,,Data is not updated into GladMinds Server. Please contact GladMinds team
WB98927,MD2A18AZ6DWC08610,3,29.06.2013,WA01,00DZ103W,10120,3700DZFS,1,15000,1,260,23.05.2014,7:14:55,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC08058,MD2A18AZ9DRC03982,3,29.06.2013,PT11,00DZ103W,10123,3700DZFS,1,15000,1,260,23.05.2014,7:18:04,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC08280,MD2A18AZ9DRC75751,1,04.06.2013,PT11,00DZ103W,10650,3700DZFS,1,2000,1,60,23.05.2014,7:15:22,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC08314,MD2A18AZ9DRC76074,1,06.06.2013,PT11,00DZ103F,10761,3700DZFS,1,2000,1,60,23.05.2014,7:18:07,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC09877,MD2A14AZ2DWC01100,2,30.06.2013,WA01,00PA093B,10811,3700PAFS,1,8000,1,260,23.05.2014,7:17:35,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC13402,MD2A18AZXDRC83096,3,22.06.2013,PT11,00DZ103F,10281,3700DZFS,1,15000,1,260,23.05.2014,7:15:44,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC13433,MD2A18AZXDRC83356,1,07.06.2013,PT11,00DZ103W,10322,3700DZFS,1,2000,1,60,23.05.2014,7:15:44,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC13463,MD2A14AZ3DPC80643,3,17.06.2013,PT01,00PA095E,10335,3700PAFS,1,15000,1,260,23.05.2014,7:17:38,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC14118,MD2A18AZXDRC89903,2,19.06.2013,PT11,00DZ103F,10047,3700DZFS,1,8000,1,260,23.05.2014,7:15:52,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC15921,MD2A18AZXDWC08609,3,29.06.2013,WA01,00DZ103W,10120,3700DZFS,1,15000,1,260,23.05.2014,7:16:12,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC16507,MD2A22EZ2DCC41416,3,19.06.2013,CH01,00PD014M,10471,3700PDFS,1,15000,1,260,23.05.2014,7:18:24,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC16523,MD2A22EZ2DCC41643,3,24.06.2013,CH01,00PD014K,10231,3700PDFS,1,15000,1,260,23.05.2014,7:16:19,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC16719,MD2A22EZ3DCC41683,1,25.06.2013,CH01,00PD014M,10321,3700PDFS,1,2000,1,60,23.05.2014,7:18:26,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC17367,MD2A22EZ7DCC39368,2,03.06.2013,CH01,00PD014M,11716,3700PDFS,1,8000,1,260,23.05.2014,7:16:32,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC17520,MD2A22EZ7DCC41766,1,30.06.2013,CH01,00PD014K,10068,3700PDFS,1,2000,1,60,23.05.2014,7:18:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC17791,MD2A22EZ9DCC39890,3,07.06.2013,CH01,00PD014K,10125,3700PDFS,1,15000,1,260,23.05.2014,7:16:36,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC18149,MD2A36FZ0DCC95364,3,18.06.2013,CH01,00JL025N,10418,3700JLFS,1,15000,1,260,23.05.2014,7:16:43,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC22375,MD2A37CZ4DWC31448,2,26.06.2013,WA01,00JZ083C,10670,3702JZFS,1,8000,1,260,23.05.2014,7:16:53,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC22399,MD2A37CZ4DWC31577,3,27.06.2013,WA01,00JZ083C,10060,3702JZFS,1,15000,1,260,23.05.2014,7:16:53,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC40011,MD2A11CZ0DCB68823,1,25.05.2013,CH01,00DH155F,10665,3700DHFS,1,2000,1,60,23.05.2014,7:12:21,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC49452,MD2A17CZ9EWB05335,1,17.05.2014,WA01,00JD025L,10725,3700JDFS,1,2000,1,60,23.05.2014,7:18:45,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC51460,MD2A57AZ7EWB13151,3,19.05.2014,WA01,00PA133C,10725,3703PAFS,1,15000,1,260,23.05.2014,7:19:27,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC52312,MD2A57AZ4EWB12524,3,20.05.2014,WA01,00PA135W,10257,3703PAFS,1,15000,1,260,23.05.2014,7:19:45,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC52322,MD2A57AZ4EWB13558,1,20.05.2014,WA01,00PA135W,11794,3703PAFS,1,2000,1,60,23.05.2014,7:19:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC53344,MD2A18AZ0EWB01327,2,22.05.2014,WA01,00DZ103W,11411,3700DZFS,1,8000,1,260,23.05.2014,7:20:14,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC71077,MD2A11CZ1DCC94883,3,09.06.2013,CH01,00DH155J,11781,3700DHFS,1,15000,1,260,23.05.2014,7:17:11,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC73399,MD2A11CZ2DCC96688,3,11.06.2013,CH01,00DH155J,10735,3700DHFS,1,15000,1,260,23.05.2014,7:17:11,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC80335,MD2A18AZ2DRC90284,2,18.06.2013,PT11,00DZ103W,10443,3700DZFS,1,8000,1,260,23.05.2014,7:14:18,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC80366,MD2A18AZ2DRC90737,1,15.06.2013,PT11,00DZ103W,10624,3700DZFS,1,2000,1,60,23.05.2014,7:14:18,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC83467,MD2A11CZ7DCC86481,2,07.06.2013,CH01,00DH155J,10196,3700DHFS,1,8000,1,260,23.05.2014,7:17:18,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC83646,MD2A11CZ7DCC88683,3,04.06.2013,CH01,00DH155J,10677,3700DHFS,1,15000,1,260,23.05.2014,7:12:52,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC84480,MD2A11CZ7DCC98923,3,15.06.2013,CH01,00DH155F,11713,3700DHFS,1,15000,1,260,23.05.2014,7:12:54,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC84867,MD2A18AZ3DRC93162,3,17.06.2013,PT11,00DZ103W,10005,3700DZFS,1,15000,1,260,23.05.2014,7:17:49,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC85056,MD2A18AZ3DRC94814,3,25.06.2013,PT11,00DZ103W,10152,3700DZFS,1,15000,1,260,23.05.2014,7:14:27,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC86083,MD2A11CZ8DCC91611,1,07.06.2013,CH01,00DH155J,10327,3700DHFS,1,2000,1,60,23.05.2014,7:13:01,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC86234,MD2A11CZ8DCC93231,3,08.06.2013,CH01,00DH155J,10314,3700DHFS,1,15000,1,260,23.05.2014,7:13:04,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC86717,MD2A11CZ8DCC99174,3,15.06.2013,CH01,00DH155F,11476,3700DHFS,1,15000,1,260,23.05.2014,7:13:10,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC86922,MD2A11CZ9DCC00832,3,16.06.2013,CH01,00DH155J,11462,3700DHFS,1,15000,1,260,23.05.2014,7:13:12,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC87256,MD2A11CZ9DCC04539,1,21.06.2013,CH01,00DH155G,11807,3700DHFS,1,2000,1,60,23.05.2014,7:17:26,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC87937,MD2A11CZ9DCC86949,1,02.06.2013,CH01,00DH155F,10344,3700DHFS,1,2000,1,60,23.05.2014,7:13:29,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC88072,MD2A11CZ9DCC88524,3,03.06.2013,CH01,00DH155F,11364,3700DHFS,1,15000,1,260,23.05.2014,7:13:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC88459,MD2A11CZ9DCC93206,2,08.06.2013,CH01,00DH155J,10314,3700DHFS,1,8000,1,260,23.05.2014,7:13:36,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC89414,MD2A18AZ4DRC96510,1,22.06.2013,PT11,00DZ104G,10192,3700DZFS,1,2000,1,60,23.05.2014,7:14:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC92936,MD2A12DZ6DCB95321,3,25.06.2013,CH01,00DJ075F,11541,3700DJFS,1,15000,1,260,23.05.2014,7:13:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WC98892,MD2A18AZ6DWC08316,3,28.06.2013,WA01,00DZ103W,10237,3700DZFS,1,15000,1,260,23.05.2014,7:17:58,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD02558,MD2A18AZ7DWC01830,1,10.06.2013,WA01,00DZ103W,10382,3700DZFS,1,2000,1,60,23.05.2014,7:18:00,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD08135,MD2A18AZ9DRC04632,3,30.06.2013,PT11,00DZ103W,10722,3700DZFS,1,15000,1,260,23.05.2014,7:15:19,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD14247,MD2A18AZXDRC90937,1,14.06.2013,PT11,00DZ103W,10203,3700DZFS,1,2000,1,60,23.05.2014,7:18:15,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD14720,MD2A18AZXDRC95037,2,19.06.2013,PT11,00DZ104G,11533,3700DZFS,1,8000,1,260,23.05.2014,7:18:17,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD15578,MD2A18AZXDWC04446,3,30.06.2013,WA01,00DZ104G,10202,3700DZFS,1,15000,1,260,23.05.2014,7:16:08,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD15678,MD2A14AZ3DWC29388,2,13.06.2013,WA01,00PA093B,11262,3700PAFS,1,8000,1,260,23.05.2014,7:17:38,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD16202,MD2A22EZ1DCC39513,3,27.06.2013,CH01,00PD014K,10125,3700PDFS,1,15000,1,260,23.05.2014,7:18:22,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD16691,MD2A22EZ3DCC41411,2,18.06.2013,CH01,00PD014M,10418,3700PDFS,1,8000,1,260,23.05.2014,7:16:21,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD17001,MD2A22EZ5DCC39885,3,09.06.2013,CH01,00PD014K,10210,3700PDFS,1,15000,1,260,23.05.2014,7:16:26,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD17459,MD2A22EZ7DCC40908,3,24.06.2013,CH01,00PD014K,10364,3700PDFS,1,15000,1,260,23.05.2014,7:16:34,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD17538,MD2A22EZ8DCB39019,3,15.06.2013,CH01,00PD014M,10990,3700PDFS,1,15000,1,260,23.05.2014,7:18:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD17916,MD2A22EZXDCC39199,3,02.06.2013,CH01,00PD012V,10274,3700PDFS,1,15000,1,260,23.05.2014,7:18:31,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD18154,MD2A36FZ0DCC95607,3,26.06.2013,CH01,00JL025P,11262,3700JLFS,1,15000,1,260,23.05.2014,7:18:33,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD18171,MD2A36FZ1DCC89394,1,02.06.2013,CH01,00JL025M,10210,3700JLFS,1,2000,1,60,23.05.2014,7:16:43,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD18234,MD2A36FZ1DCC95549,3,24.06.2013,CH01,00JL025Q,10231,3700JLFS,1,15000,1,260,23.05.2014,7:16:45,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD18793,MD2A36FZ9DCC95055,2,12.06.2013,CH01,00JL025M,10173,3700JLFS,1,8000,1,260,23.05.2014,7:18:36,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD18795,MD2A14AZ4DPC82014,3,22.06.2013,PT01,00PA095D,10322,3700PAFS,1,15000,1,260,23.05.2014,7:13:56,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD22397,MD2A37CZ4DWC31563,2,27.06.2013,WA01,00JZ083C,10162,3702JZFS,1,8000,1,260,23.05.2014,7:16:53,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD49865,MD2A57AZ0EWB12858,2,17.05.2014,WA01,00PA135W,10177,3703PAFS,1,8000,1,260,23.05.2014,7:18:59,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD50458,MD2A11CZ5ECB87868,3,19.05.2014,CH01,00DH152V,11690,3700DHFS,1,15000,1,260,23.05.2014,7:19:10,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD51637,MD2A14AZ2EWB07249,2,20.05.2014,WA01,00PA093C,11216,3700PAFS,1,8000,1,260,23.05.2014,7:19:34,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD51992,MD2A18AZ5EWB01114,1,20.05.2014,WA01,00DZ103W,11794,3700DZFS,1,2000,1,60,23.05.2014,7:19:41,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD53058,MD2A57AZ5EWB11446,1,21.05.2014,WA01,00PA133C,10396,3703PAFS,1,2000,1,60,23.05.2014,7:20:05,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD53380,MD2A18AZ1EWB02244,1,22.05.2014,WA01,00DZ103W,11411,3700DZFS,1,2000,1,60,23.05.2014,7:20:16,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD53448,MD2A18AZ3EWM14126,2,22.05.2014,WA01,00DZ123W,11616,3700DZFS,1,8000,1,260,23.05.2014,7:20:16,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD66705,MD2A36FZ7ECB92766,3,15.05.2014,CH01,00JL02X3,11272,3700JLFS,1,15000,1,260,23.05.2014,7:12:18,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD70796,MD2A18AZ0DRC80238,3,19.06.2013,PT11,00DZ104G,11533,3700DZFS,1,15000,1,260,23.05.2014,7:14:02,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD70826,MD2A18AZ0DRC80465,3,06.06.2013,PT11,00DZ103W,10140,3700DZFS,1,15000,1,260,23.05.2014,7:17:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD70918,MD2A18AZ0DRC81258,2,07.06.2013,PT11,00DZ103W,10730,3700DZFS,1,8000,1,260,23.05.2014,7:17:42,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD75317,MD2A18AZ1DRC82970,1,07.06.2013,PT11,00DZ104G,10690,3700DZFS,1,2000,1,60,23.05.2014,7:14:09,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD78104,MD2A11CZ5DCB79056,3,07.06.2013,CH01,00DH155F,11684,3700DHFS,1,15000,1,260,23.05.2014,7:12:41,,Data is not updated into GladMinds Server. Please contact GladMinds team
WD83162,MD2A11CZ7DCC08511,3,28.06.2013,CH01,00DH155J,10374,3700DHFS,1,15000,1,260,23.05.2014,7:12:46,,Data is not updated into GladMinds Server. Please contact GladMinds team
